run_id,issue_key,condition,epic_summary,story_position,story_id,story,complexity,num_acceptance_criteria,acceptance_criteria,dependencies,num_source_files,source_files
20260814T033139Z,PIG-792,full_rag,"Implement skewed join in Apache Pig to handle large, skewed datasets efficiently by partitioning tables and adjusting reducers based on key distribution.",2,US-2,"As a developer, I want to adjust the number of reducers based on the computed histogram so that the workload is balanced across reducers.",M,2,Reducers are allocated based on the histogram data. | The system handles skewed data without performance degradation.,US-1,1,src/org/apache/pig/backend/hadoop/executionengine/mapReduceLayer/POSkewedJoin.java
20260814T033139Z,PIG-792,full_rag,"Implement skewed join in Apache Pig to handle large, skewed datasets efficiently by partitioning tables and adjusting reducers based on key distribution.",3,US-3,"As a developer, I want to ensure that the skewed join can handle large datasets without requiring all tables to be loaded into memory.",L,2,Skewed join operates efficiently without loading entire tables into memory. | Memory usage is optimized and documented.,US-1 | US-2,1,src/org/apache/pig/backend/hadoop/executionengine/mapReduceLayer/POSkewedJoin.java
20260814T033139Z,PIG-792,full_rag,"Implement skewed join in Apache Pig to handle large, skewed datasets efficiently by partitioning tables and adjusting reducers based on key distribution.",4,US-4,"As a developer, I want to validate that skewed joins are limited to two tables to ensure compatibility with existing join operations.",S,2,Validation logic is implemented to restrict skewed joins to two tables. | Appropriate error messages are displayed for invalid join configurations.,,1,src/org/apache/pig/impl/logicalLayer/LogicalPlanValidator.java
20260814T033139Z,PIG-792,full_rag_minus_past_tickets,Implement skewed join in Apache Pig to handle large datasets with skewed key distributions efficiently.,1,US-1,"As a developer, I want to create a custom partitioner for skewed joins so that the workload is evenly distributed across reducers.",M,3,The partitioner should read key distribution data from a sampler file. | The partitioner should assign reducer indices in a round-robin fashion based on key distribution. | The partitioner should be configurable via Java parameters.,,1,src/org/apache/pig/impl/plan/SkewedPartitioner.java
20260814T033139Z,PIG-792,full_rag_minus_past_tickets,Implement skewed join in Apache Pig to handle large datasets with skewed key distributions efficiently.,2,US-2,"As a developer, I want to implement a physical operator for skewed join so that it can be translated into a sampling job and a join job in a MapReduce plan.",L,3,"The operator should extend the PhysicalOperator class. | The operator should initialize with an OperatorKey, input operators, and inner flags. | The operator should handle the translation into a sampling job and a join job.",US-1,1,src/org/apache/pig/backend/hadoop/executionengine/physicalLayer/relationalOperators/POSkewedJoin.java
20260814T033139Z,PIG-792,full_rag_minus_past_tickets,Implement skewed join in Apache Pig to handle large datasets with skewed key distributions efficiently.,3,US-3,"As a developer, I want to ensure that the skewed join can handle more than two tables by breaking them into two-way joins.",L,3,The implementation should validate and break down three-way or more joins into two-way joins. | The skewed table should always be specified as the left table. | The implementation should adjust the number of reducers based on the key distribution.,US-2,1,src/org/apache/pig/impl/plan/SkewedJoinValidator.java
20260814T033139Z,PIG-792,full_rag_minus_design_documents,Implement skewed join in Apache Pig to improve performance by handling data skew and optimizing reducer usage.,1,US-1,"As a developer, I want to implement a histogram computation for key space in skewed join to account for skewing in input records.",M,3,Histogram computation is implemented and integrated into the skewed join process. | The histogram accurately reflects the distribution of keys in the input data. | Unit tests cover various scenarios of key distribution.,,1,src/org/apache/pig/backend/hadoop/executionengine/physicalLayer/relationalOperators/POSkewedJoin.java
20260814T033139Z,PIG-792,full_rag_minus_design_documents,Implement skewed join in Apache Pig to improve performance by handling data skew and optimizing reducer usage.,2,US-2,"As a developer, I want to adjust the number of reducers based on key distribution to optimize the skewed join performance.",M,3,Reducer count is dynamically adjusted based on the computed histogram. | Performance benchmarks show improved efficiency with skewed data. | Configuration allows for manual override of reducer count.,US-1,2,src/org/apache/pig/backend/hadoop/executionengine/physicalLayer/relationalOperators/POSkewedJoin.java | src/org/apache/pig/backend/hadoop/executionengine/mapReduceLayer/SkewedPartitioner.java
20260814T033139Z,PIG-792,full_rag_minus_design_documents,Implement skewed join in Apache Pig to improve performance by handling data skew and optimizing reducer usage.,3,US-3,"As a developer, I want to ensure that skewed join does not fail when pig.skewedjoin.reduce.memusage is not configured.",S,3,Default memory usage settings are applied when pig.skewedjoin.reduce.memusage is not configured. | Skewed join completes successfully without explicit memory configuration. | Documentation is updated to reflect default behavior.,,1,src/org/apache/pig/backend/hadoop/executionengine/physicalLayer/relationalOperators/POSkewedJoin.java
20260814T033139Z,PIG-792,full_rag_minus_coding_conventions,Implement skewed join in Apache Pig to improve performance by handling skewed data distributions efficiently.,1,US-1,"As a developer, I want to implement a histogram computation for the key space in skewed joins so that the join operation can account for skewed data distributions.",M,3,Histogram computation is implemented and integrated into the skewed join process. | The histogram accurately reflects the key distribution of the input data. | Unit tests cover various skew scenarios and validate histogram accuracy.,,2,src/org/apache/pig/backend/hadoop/executionengine/mapReduceLayer/SkewedPartitioner.java | src/org/apache/pig/backend/hadoop/executionengine/physicalLayer/relationalOperators/POSkewedJoin.java
20260814T033139Z,PIG-792,full_rag_minus_coding_conventions,Implement skewed join in Apache Pig to improve performance by handling skewed data distributions efficiently.,2,US-2,"As a developer, I want to adjust the number of reducers based on the computed histogram so that the join operation can efficiently handle skewed data.",M,3,Reducer count is dynamically adjusted based on histogram data. | Performance tests show improved efficiency for skewed data sets. | Configuration allows for manual override of reducer count if needed.,US-1,1,src/org/apache/pig/backend/hadoop/executionengine/mapReduceLayer/SkewedPartitioner.java
20260814T033139Z,PIG-792,full_rag_minus_coding_conventions,Implement skewed join in Apache Pig to improve performance by handling skewed data distributions efficiently.,3,US-3,"As a developer, I want to ensure that the skewed join can handle large input keys without restrictions so that it can be used in a variety of data scenarios.",L,3,Skewed join supports large input keys without performance degradation. | Tests confirm that large keys do not cause failures or excessive memory usage. | Documentation is updated to reflect the capability of handling large keys.,US-1 | US-2,1,src/org/apache/pig/backend/hadoop/executionengine/physicalLayer/relationalOperators/POSkewedJoin.java
20260814T033139Z,PIG-792,full_rag_minus_coding_conventions,Implement skewed join in Apache Pig to improve performance by handling skewed data distributions efficiently.,4,US-4,"As a developer, I want to implement a configuration parameter for pig.skewedjoin.reduce.memusage to optimize memory usage during skewed joins.",S,3,Configuration parameter pig.skewedjoin.reduce.memusage is implemented and documented. | Tests verify that changing the parameter affects memory usage as expected. | Default value is set to a reasonable fraction of available memory.,,1,src/org/apache/pig/backend/hadoop/executionengine/physicalLayer/relationalOperators/POSkewedJoin.java
20260814T033139Z,PIG-792,full_rag_minus_codebase_summaries,Implement skewed join in Apache Pig to improve performance by handling data skew and optimizing reducer allocation.,1,US-1,"As a developer, I want to implement a mechanism to compute a histogram of the key space in skewed join so that the join can account for skewing in the input records.",M,3,Histogram computation is triggered during the skewed join process. | The histogram accurately reflects the distribution of keys in the input data. | Unit tests cover various scenarios of key distribution.,,2,src/org/apache/pig/backend/hadoop/executionengine/physicalLayer/relationalOperators/POJoinPackage.java | src/org/apache/pig/backend/hadoop/executionengine/physicalLayer/plans/PhysicalPlan.java
20260814T033139Z,PIG-792,full_rag_minus_codebase_summaries,Implement skewed join in Apache Pig to improve performance by handling data skew and optimizing reducer allocation.,2,US-2,"As a developer, I want to adjust the number of reducers based on the key distribution to optimize the performance of skewed join.",L,3,Reducers are allocated dynamically based on the histogram data. | Performance tests show improved efficiency with skewed data. | Configuration allows for manual override of reducer allocation.,US-1,2,src/org/apache/pig/backend/hadoop/executionengine/physicalLayer/relationalOperators/POJoinPackage.java | src/org/apache/pig/tools/pigstats/PigStats.java
20260814T033139Z,PIG-792,full_rag_minus_codebase_summaries,Implement skewed join in Apache Pig to improve performance by handling data skew and optimizing reducer allocation.,3,US-3,"As a developer, I want to ensure that skewed join can handle large, sparse tables efficiently.",L,3,"Skewed join performs efficiently with large, sparse tables. | Integration tests confirm performance improvements over existing join methods. | Documentation is updated to reflect the new capabilities.",US-1 | US-2,2,src/org/apache/pig/backend/hadoop/executionengine/physicalLayer/relationalOperators/POJoinPackage.java | src/org/apache/pig/backend/hadoop/executionengine/physicalLayer/plans/PhysicalPlan.java
20260814T033139Z,PIG-792,full_rag_minus_codebase_summaries,Implement skewed join in Apache Pig to improve performance by handling data skew and optimizing reducer allocation.,4,US-4,"As a developer, I want to ensure that the skewed join implementation is compatible with existing Pig Latin scripts.",M,3,Existing Pig Latin scripts run without modification. | Backward compatibility tests are successful. | Any deprecated features are clearly documented.,US-1 | US-2 | US-3,2,src/org/apache/pig/newplan/logical/relational/LOJoin.java | src/org/apache/pig/newplan/logical/relational/LogicalPlan.java
20260814T033139Z,PIG-795,vanilla,"Implement a SAMPLE command to select a random sample of rows from large datasets, similar to the LIMIT command.",1,US-1,"As a developer, I want to create a SAMPLE command that retains rows with a specified probability, so that users can work with a random subset of data.",L,3,The SAMPLE command should accept a probability value between 0 and 1. | Rows should be retained based on the specified probability. | The command should be integrated into the existing command set.,,2,src/commands/SampleCommand.java | src/parser/CommandParser.java
20260814T033139Z,PIG-795,vanilla,"Implement a SAMPLE command to select a random sample of rows from large datasets, similar to the LIMIT command.",2,US-2,"As a developer, I want to ensure that the SAMPLE command is optimized for performance, so that it can handle very large datasets efficiently.",M,2,The SAMPLE command should perform efficiently on datasets with millions of rows. | Performance benchmarks should be documented and meet predefined thresholds.,US-1,2,src/commands/SampleCommand.java | src/utils/PerformanceUtils.java
20260814T033139Z,PIG-795,vanilla,"Implement a SAMPLE command to select a random sample of rows from large datasets, similar to the LIMIT command.",3,US-3,"As a developer, I want to write unit tests for the SAMPLE command, so that its functionality is verified and reliable.",S,3,Unit tests should cover various probability values. | Edge cases such as probability 0 and 1 should be tested. | Tests should pass consistently.,US-1,1,test/commands/SampleCommandTest.java
20260814T033139Z,PIG-795,vanilla,"Implement a SAMPLE command to select a random sample of rows from large datasets, similar to the LIMIT command.",4,US-4,"As a developer, I want to update the documentation to include the new SAMPLE command, so that users understand how to use it.",S,3,Documentation should explain the purpose and usage of the SAMPLE command. | Examples of usage should be provided. | Documentation should be reviewed and approved by a technical writer.,US-1,1,docs/commands.md
20260814T033139Z,PIG-795,full_rag,"Implement a SAMPLE command in Pig to select a random subset of rows, similar to the LIMIT command.",1,US-1,"As a developer, I want to add a SAMPLE command to Pig so that users can select a random subset of rows with a specified probability.",L,3,"The SAMPLE command should accept a probability value (e.g., 0.1 for 10%). | The command should randomly select rows based on the given probability. | The implementation should be efficient and not significantly impact performance.",,2,src/org/apache/pig/newplan/logical/relational/LOSample.java | src/org/apache/pig/backend/hadoop/executionengine/physicalLayer/relationalOperators/PoSample.java
20260814T033139Z,PIG-795,full_rag,"Implement a SAMPLE command in Pig to select a random subset of rows, similar to the LIMIT command.",2,US-2,"As a developer, I want to ensure that the SAMPLE command integrates with existing Pig commands and workflows.",M,2,"The SAMPLE command should work seamlessly with other Pig commands like LOAD, STORE, and FOREACH. | The command should be compatible with both local and Hadoop execution modes.",US-1,2,src/org/apache/pig/newplan/logical/relational/LogicalPlan.java | src/org/apache/pig/backend/hadoop/executionengine/physicalLayer/PhysicalPlan.java
20260814T033139Z,PIG-795,full_rag,"Implement a SAMPLE command in Pig to select a random subset of rows, similar to the LIMIT command.",3,US-3,"As a developer, I want to update the documentation to include the new SAMPLE command so that users understand how to use it.",S,3,The documentation should explain the syntax and usage of the SAMPLE command. | Examples of using SAMPLE in Pig scripts should be provided. | The documentation should highlight differences between SAMPLE and LIMIT.,US-1 | US-2,2,docs/piglatin_ref.html | docs/piglatin_sample.html
20260814T033139Z,PIG-795,full_rag_minus_past_tickets,"Implement a command in Apache Pig that selects a random sample of rows, similar to the LIMIT command, but with probabilistic selection.",1,US-1,"As a developer, I want to create a new command 'SAMPLE X' in Pig Latin to allow users to randomly sample rows with a probability of X%.",L,3,The 'SAMPLE X' command should be recognized by the Pig parser. | The command should correctly interpret the probability X and apply it to the dataset. | The command should integrate seamlessly with existing Pig Latin syntax.,,2,src/org/apache/pig/parser/PigParser.java | src/org/apache/pig/newplan/logical/relational/LogicalPlan.java
20260814T033139Z,PIG-795,full_rag_minus_past_tickets,"Implement a command in Apache Pig that selects a random sample of rows, similar to the LIMIT command, but with probabilistic selection.",2,US-2,"As a developer, I want to implement the logic for the 'SAMPLE X' command to randomly select rows based on the specified probability.",M,3,The sampling logic should use a random number generator to decide row inclusion. | The implementation should be efficient and not significantly increase processing time. | The logic should be tested with various datasets to ensure randomness.,US-1,2,src/org/apache/pig/backend/hadoop/executionengine/physicalLayer/relationalOperators/POFilter.java | src/org/apache/pig/impl/logicalLayer/optimizer/LogicalOptimizer.java
20260814T033139Z,PIG-795,full_rag_minus_past_tickets,"Implement a command in Apache Pig that selects a random sample of rows, similar to the LIMIT command, but with probabilistic selection.",3,US-3,"As a developer, I want to update the RandomSampleLoader class to support the new 'SAMPLE X' command.",M,3,The RandomSampleLoader should be able to interpret the probability X from the 'SAMPLE X' command. | The class should maintain its existing functionality while supporting the new command. | Unit tests should cover the new functionality.,US-1 | US-2,1,src/org/apache/pig/impl/io/RandomSampleLoader.java
20260814T033139Z,PIG-795,full_rag_minus_past_tickets,"Implement a command in Apache Pig that selects a random sample of rows, similar to the LIMIT command, but with probabilistic selection.",4,US-4,"As a developer, I want to ensure that the 'SAMPLE X' command is documented in the Pig Latin reference guide.",S,3,The documentation should clearly explain the syntax and usage of the 'SAMPLE X' command. | Examples should be provided to illustrate typical use cases. | The documentation should be reviewed and approved by the documentation team.,US-1 | US-2 | US-3,1,docs/piglatin_ref.html
20260814T033139Z,PIG-795,full_rag_minus_design_documents,Implement a SAMPLE command in Pig Latin to select a random subset of rows based on a specified probability.,1,US-1,"As a Pig Latin user, I want to use a SAMPLE command to randomly select rows with a specified probability, so that I can efficiently test and debug with large datasets.",M,3,The SAMPLE command should accept a probability value between 0 and 1. | Rows should be retained based on the specified probability. | The command should be usable in both local and Hadoop execution modes.,,2,src/org/apache/pig/newplan/logical/relational/LOSample.java | src/org/apache/pig/backend/hadoop/executionengine/physicalLayer/relationalOperators/POSample.java
20260814T033139Z,PIG-795,full_rag_minus_design_documents,Implement a SAMPLE command in Pig Latin to select a random subset of rows based on a specified probability.,2,US-2,"As a developer, I want to ensure that the SAMPLE command integrates with existing Pig Latin syntax and execution flow, so that it behaves consistently with other commands.",L,3,The SAMPLE command should be parsed correctly by the Pig parser. | The command should integrate with the logical and physical plan generation. | Ensure compatibility with existing Pig Latin commands and syntax.,US-1,2,src/org/apache/pig/parser/QueryParser.jjt | src/org/apache/pig/newplan/logical/relational/LogicalPlan.java
20260814T033139Z,PIG-795,full_rag_minus_design_documents,Implement a SAMPLE command in Pig Latin to select a random subset of rows based on a specified probability.,3,US-3,"As a QA engineer, I want to create test cases for the SAMPLE command to verify its functionality and performance, so that it meets the specified requirements.",M,3,Test cases should cover various probability values including edge cases (0 and 1). | Tests should verify the randomness of the output. | Performance tests should ensure the command executes efficiently on large datasets.,US-1 | US-2,1,test/org/apache/pig/test/TestSampleCommand.java
20260814T033139Z,PIG-795,full_rag_minus_coding_conventions,Implement a SAMPLE command in Pig to select a random subset of rows with a specified probability.,1,US-1,"As a developer, I want to make the sample size for RandomSampleLoader configurable so that I can control the variance in results when sorting large datasets.",M,3,The sample size can be set via Pig properties. | The default sample size remains 100 if not specified. | Documentation is updated to reflect the new configuration option.,,1,src/org/apache/pig/impl/io/RandomSampleLoader.java
20260814T033139Z,PIG-795,full_rag_minus_coding_conventions,Implement a SAMPLE command in Pig to select a random subset of rows with a specified probability.,2,US-2,"As a user, I want to use the LIMIT statement within nested FOREACH loops to compute the top N results in each group.",L,3,LIMIT can be used within nested FOREACH loops. | The top N results are correctly computed for each group. | Existing functionality of LIMIT outside nested FOREACH remains unchanged.,,2,src/org/apache/pig/impl/plan/OperatorPlan.java | src/org/apache/pig/impl/plan/PlanVisitor.java
20260814T033139Z,PIG-795,full_rag_minus_coding_conventions,Implement a SAMPLE command in Pig to select a random subset of rows with a specified probability.,3,US-3,"As a user, I want a SAMPLE command that selects rows with a specified probability to quickly test scripts on large datasets.",L,3,SAMPLE command is implemented and accepts a probability parameter. | Rows are retained with the specified probability. | The command is documented and examples are provided.,US-1,2,src/org/apache/pig/impl/io/RandomSampleLoader.java | src/org/apache/pig/impl/plan/OperatorPlan.java
20260814T033139Z,PIG-795,full_rag_minus_codebase_summaries,"Implement a command to select a random sample of rows in Pig, similar to LIMIT, for efficient processing of large datasets.",1,US-1,"As a Pig user, I want to configure the sample size for RandomSampleLoader, so that I can control the variance in results when sorting large datasets.",M,3,The sample size for RandomSampleLoader can be set via Pig properties. | The default sample size remains 100 if not configured. | Documentation is updated to reflect the new configuration option.,,2,src/org/apache/pig/impl/io/RandomSampleLoader.java | conf/pig.properties
20260814T033139Z,PIG-795,full_rag_minus_codebase_summaries,"Implement a command to select a random sample of rows in Pig, similar to LIMIT, for efficient processing of large datasets.",2,US-2,"As a Pig user, I want to use the LIMIT statement within nested FOREACH loops, so that I can easily compute the top N results in each group.",L,3,LIMIT statement works within nested FOREACH loops. | The top N results can be computed for each group without using a UDF. | Existing Pig scripts using LIMIT outside of nested FOREACH loops continue to function as before.,,2,src/org/apache/pig/impl/plan/OperatorPlan.java | src/org/apache/pig/impl/plan/PlanVisitor.java
20260814T033139Z,PIG-795,full_rag_minus_codebase_summaries,"Implement a command to select a random sample of rows in Pig, similar to LIMIT, for efficient processing of large datasets.",3,US-3,"As a Pig user, I want a SAMPLE command that selects rows with a probability X%, so that I can quickly test scripts on a subset of data.",M,3,SAMPLE command is available and retains rows with a specified probability. | The command can be used in place of a combination of FILTER BY and UDF. | Documentation includes examples of using the SAMPLE command.,,2,src/org/apache/pig/impl/io/SampleLoader.java | docs/piglatin_ref.html
20260814T033139Z,PIG-820,vanilla,Enhance RandomSampleLoader to subsume another loader for improved performance in sampling jobs.,1,US-1,"As a developer, I want RandomSampleLoader to subsume an existing loader so that it can handle tuple skipping without requiring data to be in BinaryStorage format.",L,3,RandomSampleLoader can utilize a user-specified loader to read tuples. | The user-specified loader implements the SamplableLoader interface. | RandomSampleLoader handles tuple skipping independently.,,1,src/main/java/org/apache/pig/impl/io/RandomSampleLoader.java
20260814T033139Z,PIG-820,vanilla,Enhance RandomSampleLoader to subsume another loader for improved performance in sampling jobs.,2,US-2,"As a developer, I want to define a SamplableLoader interface that allows loaders to support tuple skipping and position tracking.",M,3,SamplableLoader interface includes a method to skip ahead in the input stream. | SamplableLoader interface includes a method to get the current position in the stream. | The interface is implemented by loaders that need to support sampling.,,1,src/main/java/org/apache/pig/impl/io/SamplableLoader.java
20260814T033139Z,PIG-820,vanilla,Enhance RandomSampleLoader to subsume another loader for improved performance in sampling jobs.,3,US-3,"As a developer, I want the MRCompiler to check if the loader implements the SamplableLoader interface to optimize the creation of sampling jobs.",M,3,"MRCompiler identifies if the loader implements SamplableLoader. | If implemented, MRCompiler creates a sampling job without an initial MR job for data translation. | The system performs efficiently without unnecessary data translation jobs.",US-1 | US-2,1,src/main/java/org/apache/pig/backend/hadoop/executionengine/mapReduceLayer/MRCompiler.java
20260814T033139Z,PIG-820,full_rag,Enhance RandomSampleLoader to subsume another loader for improved performance in sampling jobs.,1,US-1,"As a developer, I want RandomSampleLoader to support configurable sample sizes so that I can optimize performance for large datasets.",S,3,The sample size can be set via Pig properties. | The default sample size remains 100 if not specified. | Documentation is updated to reflect the new configuration option.,,1,src/org/apache/pig/impl/builtin/RandomSampleLoader.java
20260814T033139Z,PIG-820,full_rag,Enhance RandomSampleLoader to subsume another loader for improved performance in sampling jobs.,2,US-2,"As a developer, I want RandomSampleLoader to subsume another loader to avoid unnecessary data translation jobs.",L,3,RandomSampleLoader can use a user-specified loader to read tuples. | The user-specified loader implements the SamplableLoader interface. | The MRCompiler checks if the loader implements SamplableLoader and adjusts job creation accordingly.,US-1,2,src/org/apache/pig/impl/builtin/RandomSampleLoader.java | src/org/apache/pig/impl/builtin/SampleLoader.java
20260814T033139Z,PIG-820,full_rag,Enhance RandomSampleLoader to subsume another loader for improved performance in sampling jobs.,3,US-3,"As a developer, I want to implement the SamplableLoader interface to facilitate loader subsumption in RandomSampleLoader.",M,2,SamplableLoader interface is defined with skip and getPosition methods. | Loaders implementing SamplableLoader can be used by RandomSampleLoader.,US-2,1,src/org/apache/pig/impl/builtin/SamplableLoader.java
20260814T033139Z,PIG-820,full_rag_minus_past_tickets,Enhance RandomSampleLoader to subsume another loader for improved performance in sampling jobs.,1,US-1,"As a developer, I want RandomSampleLoader to subsume another loader so that it can handle sampling without requiring data to be in BinaryStorage format.",L,2,RandomSampleLoader can utilize a user-specified loader to read tuples. | The subsumed loader implements the SamplableLoader interface.,,2,org/apache/pig/impl/builtin/RandomSampleLoader.java | org/apache/pig/impl/builtin/SampleLoader.java
20260814T033139Z,PIG-820,full_rag_minus_past_tickets,Enhance RandomSampleLoader to subsume another loader for improved performance in sampling jobs.,2,US-2,"As a developer, I want to define a SamplableLoader interface to allow loaders to support skipping and position tracking.",M,2,SamplableLoader interface is defined with skip and getPosition methods. | Loaders implementing SamplableLoader can skip ahead in the input stream and report their current position.,,1,org/apache/pig/impl/builtin/SamplableLoader.java
20260814T033139Z,PIG-820,full_rag_minus_past_tickets,Enhance RandomSampleLoader to subsume another loader for improved performance in sampling jobs.,3,US-3,"As a developer, I want the MRCompiler to check if the loader implements SamplableLoader and adjust job creation accordingly.",M,2,"MRCompiler identifies if a loader implements SamplableLoader. | If SamplableLoader is implemented, MRCompiler creates a sampling job instead of a translation job.",US-2,1,org/apache/pig/impl/plan/MRCompiler.java
20260814T033139Z,PIG-820,full_rag_minus_design_documents,Enhance RandomSampleLoader to subsume other loaders and improve performance by eliminating unnecessary MR jobs.,1,US-1,"As a developer, I want RandomSampleLoader to support configurable sample sizes so that I can optimize performance for large datasets.",S,3,The sample size can be set via Pig properties. | The default sample size remains 100 if not specified. | Documentation is updated to reflect the new configuration option.,,1,src/org/apache/pig/impl/builtin/RandomSampleLoader.java
20260814T033139Z,PIG-820,full_rag_minus_design_documents,Enhance RandomSampleLoader to subsume other loaders and improve performance by eliminating unnecessary MR jobs.,2,US-2,"As a developer, I want RandomSampleLoader to subsume other loaders using a SamplableLoader interface so that unnecessary MR jobs are avoided.",L,3,RandomSampleLoader can use any loader implementing the SamplableLoader interface. | The SamplableLoader interface includes methods for skipping bytes and getting the current position. | MRCompiler checks if the loader implements SamplableLoader and adjusts job creation accordingly.,US-1,3,src/org/apache/pig/impl/builtin/RandomSampleLoader.java | src/org/apache/pig/impl/builtin/SamplableLoader.java | src/org/apache/pig/impl/plan/MRCompiler.java
20260814T033139Z,PIG-820,full_rag_minus_design_documents,Enhance RandomSampleLoader to subsume other loaders and improve performance by eliminating unnecessary MR jobs.,3,US-3,"As a developer, I want the sample MR job to use Hadoop sorting instead of POSort to improve performance.",M,3,The sample MR job uses Hadoop's native sorting mechanism. | Performance benchmarks show improved sorting times compared to POSort. | Existing tests for order by and join operations pass without modification.,US-1,2,src/org/apache/pig/impl/builtin/RandomSampleLoader.java | src/org/apache/pig/impl/plan/MRCompiler.java
20260814T033139Z,PIG-820,full_rag_minus_coding_conventions,Enhance RandomSampleLoader to support configurable sampling and subsume other loaders for improved performance in Apache Pig.,1,US-1,"As a developer, I want to make the sample size in RandomSampleLoader configurable via Pig properties, so that I can reduce volatility in sorting large datasets.",M,3,The sample size can be set through a Pig property. | The default sample size remains 100 if no property is set. | The system correctly uses the configured sample size during execution.,,1,src/org/apache/pig/impl/builtin/RandomSampleLoader.java
20260814T033139Z,PIG-820,full_rag_minus_coding_conventions,Enhance RandomSampleLoader to support configurable sampling and subsume other loaders for improved performance in Apache Pig.,2,US-2,"As a developer, I want RandomSampleLoader to subsume another loader, so that I can avoid unnecessary data translation to BinaryStorage format.",L,3,RandomSampleLoader can use a user-specified loader to read tuples. | The specified loader implements the SamplableLoader interface. | The system skips between tuples using the subsumed loader.,US-1,2,src/org/apache/pig/impl/builtin/RandomSampleLoader.java | src/org/apache/pig/impl/builtin/SamplableLoader.java
20260814T033139Z,PIG-820,full_rag_minus_coding_conventions,Enhance RandomSampleLoader to support configurable sampling and subsume other loaders for improved performance in Apache Pig.,3,US-3,"As a developer, I want to implement the SamplableLoader interface, so that loaders can be subsumed by RandomSampleLoader.",S,2,The SamplableLoader interface is defined with skip and getPosition methods. | Loaders implementing this interface can be used by RandomSampleLoader.,,1,src/org/apache/pig/impl/builtin/SamplableLoader.java
20260814T033139Z,PIG-820,full_rag_minus_coding_conventions,Enhance RandomSampleLoader to support configurable sampling and subsume other loaders for improved performance in Apache Pig.,4,US-4,"As a developer, I want the MRCompiler to check for the SamplableLoader interface, so that it can optimize the creation of sampling jobs.",M,2,"MRCompiler identifies if a loader implements SamplableLoader. | If implemented, MRCompiler creates a sampling job instead of a translation job.",US-2 | US-3,1,src/org/apache/pig/impl/plan/MRCompiler.java
20260814T033139Z,PIG-820,full_rag_minus_codebase_summaries,Enhance RandomSampleLoader to subsume another loader for improved performance in sampling jobs.,1,US-1,"As a developer, I want RandomSampleLoader to support configurable sample sizes so that I can optimize performance for large datasets.",S,3,The sample size can be set via Pig properties. | The default sample size remains 100 if not specified. | Documentation is updated to reflect the new configuration option.,,2,src/org/apache/pig/impl/io/RandomSampleLoader.java | src/org/apache/pig/impl/util/PropertiesUtil.java
20260814T033139Z,PIG-820,full_rag_minus_codebase_summaries,Enhance RandomSampleLoader to subsume another loader for improved performance in sampling jobs.,2,US-2,"As a developer, I want RandomSampleLoader to subsume another loader to eliminate unnecessary MR jobs, improving efficiency for scripts starting with join operations.",L,3,RandomSampleLoader can use a user-specified loader to read tuples. | The specified loader implements the SamplableLoader interface. | The MRCompiler checks for the SamplableLoader interface and adjusts job creation accordingly.,US-1,2,src/org/apache/pig/impl/io/RandomSampleLoader.java | src/org/apache/pig/backend/hadoop/executionengine/mapReduceLayer/MRCompiler.java
20260814T033139Z,PIG-820,full_rag_minus_codebase_summaries,Enhance RandomSampleLoader to subsume another loader for improved performance in sampling jobs.,3,US-3,"As a developer, I want to implement the SamplableLoader interface to allow loaders to support efficient sampling.",M,2,The SamplableLoader interface is defined with methods for skipping and getting position in the stream. | Loaders implementing this interface can be used by RandomSampleLoader for sampling.,US-2,1,src/org/apache/pig/impl/io/SamplableLoader.java
20260814T033139Z,PIG-830,vanilla,Update and reintegrate Apache Log parsing piggybank contribs to Pig 0.2.,1,US-1,"As a developer, I want the pig-472 contrib to be updated to work with Pig 0.2 APIs so that it can be reintegrated into the trunk.",M,3,The pig-472 contrib compiles without errors. | All tests for pig-472 pass successfully. | The contrib is compatible with Pig 0.2 APIs.,,1,contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/pig-472
20260814T033139Z,PIG-830,vanilla,Update and reintegrate Apache Log parsing piggybank contribs to Pig 0.2.,2,US-2,"As a developer, I want the pig-473 contrib to be updated to work with Pig 0.2 APIs so that it can be reintegrated into the trunk.",M,3,The pig-473 contrib compiles without errors. | All tests for pig-473 pass successfully. | The contrib is compatible with Pig 0.2 APIs.,,1,contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/pig-473
20260814T033139Z,PIG-830,vanilla,Update and reintegrate Apache Log parsing piggybank contribs to Pig 0.2.,3,US-3,"As a developer, I want the pig-474 contrib to be updated to work with Pig 0.2 APIs so that it can be reintegrated into the trunk.",M,3,The pig-474 contrib compiles without errors. | All tests for pig-474 pass successfully. | The contrib is compatible with Pig 0.2 APIs.,,1,contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/pig-474
20260814T033139Z,PIG-830,vanilla,Update and reintegrate Apache Log parsing piggybank contribs to Pig 0.2.,4,US-4,"As a developer, I want the pig-476 contrib to be updated to work with Pig 0.2 APIs so that it can be reintegrated into the trunk.",M,3,The pig-476 contrib compiles without errors. | All tests for pig-476 pass successfully. | The contrib is compatible with Pig 0.2 APIs.,,1,contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/pig-476
